,date,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
912,2016-07-01 04:00:00+00:00,84.4376,67.7876,0.08267716,9.564319
913,2016-07-02 04:00:00+00:00,79.4876,65.8976,0.0,10.31206
914,2016-07-03 04:00:00+00:00,78.0476,63.3776,0.0,7.927948
915,2016-07-04 04:00:00+00:00,80.207596,63.017597,0.21259841,8.863716
916,2016-07-05 04:00:00+00:00,87.04759,68.2376,0.5669291,8.880636
917,2016-07-06 04:00:00+00:00,91.00759,70.5776,0.0,7.2590566
918,2016-07-07 04:00:00+00:00,90.737595,73.2776,0.0,9.771363
919,2016-07-08 04:00:00+00:00,90.737595,73.6376,0.503937,7.791057
920,2016-07-09 04:00:00+00:00,80.0276,72.2876,0.2913386,7.3037286
921,2016-07-10 04:00:00+00:00,81.917595,69.0476,0.0,10.22189
922,2016-07-11 04:00:00+00:00,82.9976,63.107597,0.0,7.405788
923,2016-07-12 04:00:00+00:00,83.8076,65.5376,0.003937008,8.727168
924,2016-07-13 04:00:00+00:00,80.6576,70.3076,0.08267716,8.003335
925,2016-07-14 04:00:00+00:00,91.457596,73.6376,0.031496063,13.20588
926,2016-07-15 04:00:00+00:00,90.1976,75.707596,0.0,9.517114
927,2016-07-16 04:00:00+00:00,91.7276,73.8176,0.30708665,8.23143
928,2016-07-17 04:00:00+00:00,90.1976,71.5676,0.0,8.213173
929,2016-07-18 04:00:00+00:00,93.6176,75.2576,0.0,11.634551
930,2016-07-19 04:00:00+00:00,87.76759,73.3676,0.0,10.1284485
931,2016-07-20 04:00:00+00:00,84.347595,70.2176,0.0,7.4361324
932,2016-07-21 04:00:00+00:00,88.487595,67.6976,0.0,9.480236
933,2016-07-22 04:00:00+00:00,94.0676,72.3776,0.007874016,12.207545
934,2016-07-23 04:00:00+00:00,96.3176,76.4276,0.0,11.072585
935,2016-07-24 04:00:00+00:00,95.6876,71.6576,0.0,6.5334187
936,2016-07-25 04:00:00+00:00,94.247604,74.5376,0.3070866,10.263418
937,2016-07-26 04:00:00+00:00,92.35759,73.2776,0.0,8.456333
938,2016-07-27 04:00:00+00:00,91.7276,75.707596,0.0,5.3874097
939,2016-07-28 04:00:00+00:00,91.997604,75.7976,0.11023623,5.884628
940,2016-07-29 04:00:00+00:00,85.7876,70.667595,0.77559054,9.23965
941,2016-07-30 04:00:00+00:00,84.79759,73.9076,0.039370075,9.827536
942,2016-07-31 04:00:00+00:00,85.51759,73.3676,0.3543307,8.724299
943,2016-08-01 04:00:00+00:00,82.5476,72.1976,0.47244093,6.8035703
944,2016-08-02 04:00:00+00:00,79.1276,70.847595,0.047244094,8.512365
945,2016-08-03 04:00:00+00:00,81.1076,65.0876,0.0,6.891267
946,2016-08-04 04:00:00+00:00,82.2776,63.3776,0.0,6.142592
947,2016-08-05 04:00:00+00:00,82.0076,65.8976,0.015748031,8.908766
948,2016-08-06 04:00:00+00:00,88.667595,72.8276,0.031496063,7.6973605
949,2016-08-07 04:00:00+00:00,86.6876,68.8676,0.0,8.06872
950,2016-08-08 04:00:00+00:00,83.44759,68.957596,0.0,6.0399003
951,2016-08-09 04:00:00+00:00,85.0676,69.4976,0.003937008,9.419337
952,2016-08-10 04:00:00+00:00,87.5876,75.0776,0.015748031,9.93641
953,2016-08-11 04:00:00+00:00,89.8376,75.6176,0.25984251,8.503543
954,2016-08-12 04:00:00+00:00,93.5276,78.1376,0.12992126,10.704927
955,2016-08-13 04:00:00+00:00,93.167595,79.667595,0.06692913,8.204028
956,2016-08-14 04:00:00+00:00,94.15759,79.9376,0.0,10.046596
957,2016-08-15 04:00:00+00:00,91.457596,74.7176,0.047244094,7.405788
958,2016-08-16 04:00:00+00:00,86.957596,75.0776,0.52755904,11.184999
959,2016-08-17 04:00:00+00:00,87.8576,76.6976,0.0,11.184999
960,2016-08-18 04:00:00+00:00,85.69759,72.8276,0.29133856,6.502709
961,2016-08-19 04:00:00+00:00,87.3176,72.6476,0.0,5.442856
962,2016-08-20 04:00:00+00:00,86.957596,70.0376,0.0,8.77292
963,2016-08-21 04:00:00+00:00,82.7276,71.2976,0.22047244,9.26939
964,2016-08-22 04:00:00+00:00,80.1176,66.5276,0.0,11.498267
965,2016-08-23 04:00:00+00:00,81.5576,60.0476,0.0,4.911221
966,2016-08-24 04:00:00+00:00,84.4376,63.5576,0.0,7.5197816
967,2016-08-25 04:00:00+00:00,86.1476,67.3376,0.01968504,10.908673
968,2016-08-26 04:00:00+00:00,91.637596,74.7176,0.0,8.249648
969,2016-08-27 04:00:00+00:00,90.01759,70.847595,0.0,6.1058216
970,2016-08-28 04:00:00+00:00,87.94759,69.4076,0.0,7.6517167
971,2016-08-29 04:00:00+00:00,91.457596,70.9376,0.0,8.686936
972,2016-08-30 04:00:00+00:00,86.957596,69.4076,0.0,7.074015
973,2016-08-31 04:00:00+00:00,89.747604,69.9476,0.0,4.8030424
974,2016-09-01 04:00:00+00:00,79.5776,71.1176,0.7440945,10.20229
975,2016-09-02 04:00:00+00:00,79.847595,64.457596,0.0,10.046596
976,2016-09-03 04:00:00+00:00,75.8876,66.347595,0.0,14.048644
977,2016-09-04 04:00:00+00:00,79.5776,63.197598,0.0,8.562189
978,2016-09-05 04:00:00+00:00,85.7876,61.487602,0.0,10.704927
979,2016-09-06 04:00:00+00:00,84.9776,69.8576,0.0,13.647533
980,2016-09-07 04:00:00+00:00,87.2276,71.7476,0.0,9.23965
981,2016-09-08 04:00:00+00:00,92.1776,70.3976,0.011811024,9.182606
982,2016-09-09 04:00:00+00:00,92.4476,77.5076,0.0,8.142803
983,2016-09-10 04:00:00+00:00,92.807594,75.7976,0.027559055,10.551908
984,2016-09-11 04:00:00+00:00,83.5376,72.1976,0.0,11.077104
985,2016-09-12 04:00:00+00:00,80.4776,61.3976,0.0,8.23143
986,2016-09-13 04:00:00+00:00,83.1776,62.9276,0.0,9.196219
987,2016-09-14 04:00:00+00:00,91.0976,67.6976,0.0,10.31206
988,2016-09-15 04:00:00+00:00,77.417595,62.9276,0.0118110245,9.333948
989,2016-09-16 04:00:00+00:00,76.6976,57.707603,0.0,8.06872
990,2016-09-17 04:00:00+00:00,81.5576,58.3376,0.0,8.905957
991,2016-09-18 04:00:00+00:00,84.5276,68.8676,0.023622049,9.00653
992,2016-09-19 04:00:00+00:00,74.4476,69.3176,0.93700784,8.562188
993,2016-09-20 04:00:00+00:00,80.5676,68.597595,0.0,6.440851
994,2016-09-21 04:00:00+00:00,83.26759,66.7976,0.0,7.75565
995,2016-09-22 04:00:00+00:00,83.987595,61.3076,0.0,6.362683
996,2016-09-23 04:00:00+00:00,87.04759,60.3176,0.0,5.2223296
997,2016-09-24 04:00:00+00:00,71.2976,61.3076,0.019685041,11.184999
998,2016-09-25 04:00:00+00:00,71.5676,53.4776,0.0,7.6189475
999,2016-09-26 04:00:00+00:00,72.1076,53.0276,0.0,9.683911
1000,2016-09-27 04:00:00+00:00,74.0876,62.117596,0.21653542,7.227968
1001,2016-09-28 04:00:00+00:00,74.8076,56.1776,0.08267716,13.934193
1002,2016-09-29 04:00:00+00:00,67.6076,59.237602,1.3740158,15.627011
1003,2016-09-30 04:00:00+00:00,61.8476,57.5276,0.60629916,15.945589
1004,2016-10-01 04:00:00+00:00,65.0876,58.247597,0.22047246,10.68387
1005,2016-10-02 04:00:00+00:00,69.5876,60.857597,0.04724409,6.8035703
1006,2016-10-03 04:00:00+00:00,72.01759,60.0476,0.01968504,5.405955
1007,2016-10-04 04:00:00+00:00,68.6876,56.8976,0.003937008,11.211812
1008,2016-10-05 04:00:00+00:00,68.2376,55.0976,0.0,7.6973605
1009,2016-10-06 04:00:00+00:00,72.5576,55.0076,0.0,4.966946
1010,2016-10-07 04:00:00+00:00,72.7376,52.2176,0.0,6.673612
1011,2016-10-08 04:00:00+00:00,66.9776,57.6176,0.23622048,5.8547893
1012,2016-10-09 04:00:00+00:00,63.107597,53.5676,0.59842515,15.660598
1013,2016-10-10 04:00:00+00:00,62.6576,47.4476,0.0,13.158428
1014,2016-10-11 04:00:00+00:00,63.737602,43.307602,0.0,6.299449
1015,2016-10-12 04:00:00+00:00,67.0676,48.167603,0.0,5.3172884
1016,2016-10-13 04:00:00+00:00,69.8576,51.3176,0.0,10.444659
1017,2016-10-14 04:00:00+00:00,63.2876,47.0876,0.0,8.701326
1018,2016-10-15 04:00:00+00:00,65.26759,44.1176,0.0,6.3271914
1019,2016-10-16 04:00:00+00:00,71.0276,49.1576,0.0,8.770067
1020,2016-10-17 04:00:00+00:00,80.207596,57.9776,0.015748031,7.1338906
1021,2016-10-18 04:00:00+00:00,81.3776,62.117596,0.0,10.551908
1022,2016-10-19 04:00:00+00:00,83.6276,67.51759,0.0,9.933892
1023,2016-10-20 04:00:00+00:00,78.0476,63.107597,0.0,9.480236
1024,2016-10-21 04:00:00+00:00,76.4276,58.8776,0.13385828,11.722392
1025,2016-10-22 04:00:00+00:00,55.3676,47.807602,0.47244096,18.361124
1026,2016-10-23 04:00:00+00:00,62.567596,46.8176,0.0,17.156492
1027,2016-10-24 04:00:00+00:00,62.9276,50.9576,0.0,14.927681
1028,2016-10-25 04:00:00+00:00,53.8376,43.2176,0.0,14.100199
1029,2016-10-26 04:00:00+00:00,51.6776,36.5576,0.0,6.9886117
1030,2016-10-27 04:00:00+00:00,57.8876,43.307602,0.38976377,12.805725
1031,2016-10-28 04:00:00+00:00,57.4376,42.5876,0.003937008,16.245611
1032,2016-10-29 04:00:00+00:00,66.167595,38.6276,0.0,11.722392
1033,2016-10-30 04:00:00+00:00,78.5876,55.9076,0.17716536,10.299921
1034,2016-10-31 04:00:00+00:00,55.2776,47.1776,0.0,11.285216
1035,2016-11-01 04:00:00+00:00,58.247597,39.2576,0.0,6.0399003
1036,2016-11-02 04:00:00+00:00,71.1176,48.8876,0.0,5.5924997
1037,2016-11-03 04:00:00+00:00,73.8176,56.3576,0.019685041,11.956968
1038,2016-11-04 04:00:00+00:00,60.1376,46.7276,0.0,10.580324
1039,2016-11-05 04:00:00+00:00,62.8376,40.787598,0.0,8.790015
1040,2016-11-06 04:00:00+00:00,60.5876,46.9076,0.0,12.908866
1041,2016-11-07 04:00:00+00:00,54.917603,38.1776,0.0,6.2154794
1042,2016-11-08 04:00:00+00:00,66.8876,37.2776,0.0,6.502709
1043,2016-11-09 04:00:00+00:00,55.0976,46.0976,0.2204724,12.592939
1044,2016-11-10 04:00:00+00:00,56.7176,40.8776,0.0,11.515661
1045,2016-11-11 04:00:00+00:00,61.667595,41.8676,0.0,14.597175
1046,2016-11-12 04:00:00+00:00,50.057602,35.5676,0.0,10.894902
1047,2016-11-13 04:00:00+00:00,59.057602,35.9276,0.0,8.358121
1048,2016-11-14 04:00:00+00:00,60.857597,37.1876,0.0,7.227968
1049,2016-11-15 04:00:00+00:00,58.8776,44.2076,0.003937008,9.419337
1050,2016-11-16 04:00:00+00:00,61.1276,37.9976,0.023622047,9.1717
1051,2016-11-17 04:00:00+00:00,60.1376,44.2076,0.0,8.565111
1052,2016-11-18 04:00:00+00:00,67.6976,40.4276,0.0,6.409698
1053,2016-11-19 04:00:00+00:00,67.9676,38.2676,0.09055118,20.487795
1054,2016-11-20 04:00:00+00:00,43.487602,36.1076,0.05905512,24.04541
1055,2016-11-21 04:00:00+00:00,41.9576,35.2076,0.0,19.243402
1056,2016-11-22 04:00:00+00:00,45.1976,35.1176,0.0,14.779444
1057,2016-11-23 04:00:00+00:00,48.167603,28.9976,0.0,7.2831445
1058,2016-11-24 04:00:00+00:00,53.4776,36.5576,0.023622049,5.8547893
1059,2016-11-25 04:00:00+00:00,55.0076,42.5876,0.06692913,4.9264817
1060,2016-11-26 04:00:00+00:00,49.6976,39.6176,0.04330709,11.052229
1061,2016-11-27 04:00:00+00:00,48.5276,38.0876,0.0,11.258579
1062,2016-11-28 04:00:00+00:00,51.9476,33.4976,0.0,7.8582087
1063,2016-11-29 04:00:00+00:00,59.1476,43.487602,0.6929133,12.846692
1064,2016-11-30 04:00:00+00:00,61.8476,53.9276,0.53937006,7.137398
1065,2016-12-01 04:00:00+00:00,63.8276,43.1276,0.12598425,18.425058
1066,2016-12-02 04:00:00+00:00,49.7876,38.6276,0.0,14.381317
1067,2016-12-03 04:00:00+00:00,48.7976,38.6276,0.0,14.868899
1068,2016-12-04 04:00:00+00:00,46.2776,36.8276,0.0,6.2395864
1069,2016-12-05 04:00:00+00:00,49.6076,37.6376,0.24015747,9.064682
1070,2016-12-06 04:00:00+00:00,45.2876,35.4776,0.47244096,11.666765
1071,2016-12-07 04:00:00+00:00,46.4576,35.8376,0.07874016,10.516279
1072,2016-12-08 04:00:00+00:00,45.1076,32.5076,0.0,13.876615
1073,2016-12-09 04:00:00+00:00,38.6276,29.8976,0.0,14.847008
1074,2016-12-10 04:00:00+00:00,36.0176,27.2876,0.0,11.285216
1075,2016-12-11 04:00:00+00:00,33.9476,26.3876,0.0,6.52192
1076,2016-12-12 04:00:00+00:00,48.7976,32.3276,0.3582677,10.704927
1077,2016-12-13 04:00:00+00:00,43.307602,30.7976,0.0,8.562189
1078,2016-12-14 04:00:00+00:00,41.237602,30.1676,0.003937008,11.13343
1079,2016-12-15 04:00:00+00:00,32.0576,19.7276,0.0,19.793343
1080,2016-12-16 04:00:00+00:00,27.017601,15.677601,0.0,14.967854
1081,2016-12-17 04:00:00+00:00,40.6976,25.4876,0.5748032,8.252681
1082,2016-12-18 04:00:00+00:00,57.9776,32.3276,0.11811024,18.840004
1083,2016-12-19 04:00:00+00:00,31.6976,26.2976,0.0,8.727168
1084,2016-12-20 04:00:00+00:00,34.0376,22.4276,0.0,4.8290186
1085,2016-12-21 04:00:00+00:00,43.667603,25.757599,0.0,7.499791
1086,2016-12-22 04:00:00+00:00,49.3376,28.2776,0.0,11.773507
1087,2016-12-23 04:00:00+00:00,45.737602,32.5976,0.0,8.608818
1088,2016-12-24 04:00:00+00:00,45.8276,35.8376,0.38582677,10.108666
1089,2016-12-25 04:00:00+00:00,48.3476,31.0676,0.0,6.847559
1090,2016-12-26 04:00:00+00:00,47.5376,32.7776,0.0,11.406507
1091,2016-12-27 04:00:00+00:00,60.6776,43.667603,0.015748031,18.10174
1092,2016-12-28 04:00:00+00:00,44.1176,32.3276,0.0,9.933892
1093,2016-12-29 04:00:00+00:00,44.2976,29.6276,0.2519685,10.963583
1094,2016-12-30 04:00:00+00:00,39.6176,31.7876,0.0,16.482607
1095,2016-12-31 04:00:00+00:00,43.6685,27.7376,0.0,15.107619
1096,2017-01-01 04:00:00+00:00,48.5285,34.4885,0.0,14.552541
1097,2017-01-02 04:00:00+00:00,42.7685,32.7785,0.25590554,11.393337
1098,2017-01-03 04:00:00+00:00,43.1285,39.4385,0.39370078,13.784349
1099,2017-01-04 04:00:00+00:00,51.4985,35.0285,0.003937008,18.351583
1100,2017-01-05 04:00:00+00:00,34.6685,24.8585,0.04330709,10.0041685
1101,2017-01-06 04:00:00+00:00,33.0485,24.318499,0.08661418,10.31206
1102,2017-01-07 04:00:00+00:00,24.7685,18.1985,0.15748031,12.059069
1103,2017-01-08 04:00:00+00:00,23.418499,13.0685005,0.0,17.809105
1104,2017-01-09 04:00:00+00:00,22.7885,5.2385006,0.0,8.503543
1105,2017-01-10 04:00:00+00:00,37.9085,9.3785,0.007874016,13.907232
1106,2017-01-11 04:00:00+00:00,50.9585,36.9185,0.28346455,19.19393
1107,2017-01-12 04:00:00+00:00,62.5685,45.288498,0.14173228,17.404089
1108,2017-01-13 04:00:00+00:00,58.4285,35.7485,0.03543307,14.40218
1109,2017-01-14 04:00:00+00:00,36.1085,29.8085,0.07874016,8.724299
1110,2017-01-15 04:00:00+00:00,41.7785,27.918499,0.003937008,8.01895
1111,2017-01-16 04:00:00+00:00,43.308502,23.1485,0.01968504,6.891267
1112,2017-01-17 04:00:00+00:00,44.568497,35.4785,0.3031496,7.599218
1113,2017-01-18 04:00:00+00:00,47.7185,39.2585,0.015748031,9.621701
1114,2017-01-19 04:00:00+00:00,51.1385,37.8185,0.0,7.214108
1115,2017-01-20 04:00:00+00:00,43.8485,30.7085,0.13779528,4.740118
1116,2017-01-21 04:00:00+00:00,49.0685,41.5985,0.0,6.6435504
1117,2017-01-22 04:00:00+00:00,52.7585,44.1185,0.023622047,13.350974
1118,2017-01-23 04:00:00+00:00,46.9985,36.5585,0.42913383,23.763847
1119,2017-01-24 04:00:00+00:00,42.4085,36.1085,0.44881886,24.559164
1120,2017-01-25 04:00:00+00:00,52.5785,37.0085,0.0,15.794233
1121,2017-01-26 04:00:00+00:00,51.7685,41.3285,0.11417323,17.762682
1122,2017-01-27 04:00:00+00:00,42.5885,34.3085,0.0,16.452217
1123,2017-01-28 04:00:00+00:00,41.1485,28.9085,0.0,14.825083
1124,2017-01-29 04:00:00+00:00,42.4985,29.8985,0.0,12.112896
1125,2017-01-30 04:00:00+00:00,37.7285,28.0985,0.003937008,10.634577
1126,2017-01-31 04:00:00+00:00,42.4085,23.9585,0.047244094,8.632038
1127,2017-02-01 04:00:00+00:00,50.058502,29.9885,0.0,16.36683
1128,2017-02-02 04:00:00+00:00,45.4685,28.4585,0.0,15.679759
1129,2017-02-03 04:00:00+00:00,34.9385,23.5985,0.0,10.756225
1130,2017-02-04 04:00:00+00:00,35.2085,20.6285,0.0,11.459031
1131,2017-02-05 04:00:00+00:00,45.3785,27.1985,0.0,12.904989
1132,2017-02-06 04:00:00+00:00,51.8585,31.9685,0.0,8.77292
1133,2017-02-07 04:00:00+00:00,60.0485,39.3485,0.08267716,15.014586
1134,2017-02-08 04:00:00+00:00,61.488503,47.808502,0.0,17.996384
1135,2017-02-09 04:00:00+00:00,45.108498,19.7285,0.6220472,21.653883
1136,2017-02-10 04:00:00+00:00,31.1585,17.1185,0.003937008,12.088083
1137,2017-02-11 04:00:00+00:00,55.7285,29.9885,0.0,8.973131
1138,2017-02-12 04:00:00+00:00,42.0485,35.8385,0.14960629,12.672167
1139,2017-02-13 04:00:00+00:00,40.788498,30.9785,0.007874016,26.802956
1140,2017-02-14 04:00:00+00:00,44.3885,23.328499,0.0,12.342079
1141,2017-02-15 04:00:00+00:00,50.5085,30.4385,0.007874016,17.191458
1142,2017-02-16 04:00:00+00:00,38.0885,26.928501,0.0,19.076246
1143,2017-02-17 04:00:00+00:00,44.3885,24.8585,0.0,9.574778
1144,2017-02-18 04:00:00+00:00,62.028496,28.0985,0.0,12.577034
1145,2017-02-19 04:00:00+00:00,67.0685,50.148502,0.0,9.461742
1146,2017-02-20 04:00:00+00:00,55.5485,40.428497,0.0,11.705303
1147,2017-02-21 04:00:00+00:00,51.9485,30.1685,0.0,8.984278
1148,2017-02-22 04:00:00+00:00,58.2485,38.9885,0.122047246,6.203391
1149,2017-02-23 04:00:00+00:00,69.6785,40.788498,0.0,9.7225895
1150,2017-02-24 04:00:00+00:00,71.7485,50.9585,0.0,12.906927
1151,2017-02-25 04:00:00+00:00,71.388504,47.3585,0.38188976,18.91026
1152,2017-02-26 04:00:00+00:00,44.9285,33.5885,0.0,15.006251
1153,2017-02-27 04:00:00+00:00,54.4685,30.8885,0.0,12.577034
1154,2017-02-28 04:00:00+00:00,65.3585,42.1385,0.13779528,8.562189
1155,2017-03-01 04:00:00+00:00,74.1785,53.8385,0.13779527,23.11374
1156,2017-03-02 04:00:00+00:00,59.8685,37.9985,0.003937008,24.217527
1157,2017-03-03 04:00:00+00:00,39.3485,29.088501,0.003937008,19.109009
1158,2017-03-04 04:00:00+00:00,36.1085,21.3485,0.0,18.03527
1159,2017-03-05 04:00:00+00:00,38.4485,16.038502,0.0,11.049965
1160,2017-03-06 04:00:00+00:00,49.6085,22.2485,0.0,7.7814164
1161,2017-03-07 04:00:00+00:00,63.108498,39.4385,0.13385826,12.737158
1162,2017-03-08 04:00:00+00:00,61.9385,48.0785,0.027559055,18.410116
1163,2017-03-09 04:00:00+00:00,61.7585,47.7185,0.0,17.685038
1164,2017-03-10 04:00:00+00:00,47.1785,28.8185,0.27165353,19.799662
1165,2017-03-11 04:00:00+00:00,30.4385,18.1085,0.0,16.914145
1166,2017-03-12 04:00:00+00:00,32.9585,20.1785,0.0,13.0438385
1167,2017-03-13 04:00:00+00:00,39.5285,19.4585,0.015748031,9.976619
1168,2017-03-14 04:00:00+00:00,33.5885,22.6985,2.074803,28.726076
1169,2017-03-15 04:00:00+00:00,29.3585,16.4885,0.03543307,20.32841
1170,2017-03-16 04:00:00+00:00,34.4885,17.928501,0.0,14.506043
1171,2017-03-17 04:00:00+00:00,41.5985,19.5485,0.0,8.686936
1172,2017-03-18 04:00:00+00:00,40.8785,25.5785,0.08661416,12.402748
1173,2017-03-19 04:00:00+00:00,48.8885,31.8785,0.003937008,13.607141
1174,2017-03-20 04:00:00+00:00,52.308502,27.2885,0.0,9.908673
1175,2017-03-21 04:00:00+00:00,56.898502,40.5185,0.0,10.304778
1176,2017-03-22 04:00:00+00:00,48.4385,26.5685,0.0,19.21217
1177,2017-03-23 04:00:00+00:00,44.8385,20.8085,0.0,9.490787
1178,2017-03-24 04:00:00+00:00,55.8185,28.4585,0.0,16.599083
1179,2017-03-25 04:00:00+00:00,75.888504,47.0885,0.12598425,16.752127
1180,2017-03-26 04:00:00+00:00,46.5485,41.5985,0.0,12.311632
1181,2017-03-27 04:00:00+00:00,60.6785,41.8685,0.18897638,8.562189
1182,2017-03-28 04:00:00+00:00,57.0785,47.6285,0.30314958,9.71229
1183,2017-03-29 04:00:00+00:00,60.0485,42.4985,0.0,12.50521
1184,2017-03-30 04:00:00+00:00,54.1985,34.0385,0.04330709,10.026651
1185,2017-03-31 04:00:00+00:00,55.098503,38.3585,1.1692913,13.279568
1186,2017-04-01 04:00:00+00:00,53.5685,38.6285,0.007874016,13.542628
1187,2017-04-02 04:00:00+00:00,61.5785,37.0085,0.0,12.670191
1188,2017-04-03 04:00:00+00:00,66.888504,39.1685,0.023622047,12.219836
1189,2017-04-04 04:00:00+00:00,71.9285,51.4985,0.6181102,14.663872
1190,2017-04-05 04:00:00+00:00,66.7985,48.1685,0.0,11.830748
1191,2017-04-06 04:00:00+00:00,61.5785,44.568497,0.6732283,23.977676
1192,2017-04-07 04:00:00+00:00,50.238503,40.068497,0.047244094,18.653145
1193,2017-04-08 04:00:00+00:00,58.1585,36.6485,0.0,15.232968
1194,2017-04-09 04:00:00+00:00,66.1685,33.5885,0.0,9.493423
1195,2017-04-10 04:00:00+00:00,76.1585,43.7585,0.0,13.653032
1196,2017-04-11 04:00:00+00:00,79.3085,55.0085,0.0,8.750073
1197,2017-04-12 04:00:00+00:00,73.5485,54.8285,0.003937008,11.231878
1198,2017-04-13 04:00:00+00:00,65.0885,46.1885,0.0,12.23825
1199,2017-04-14 04:00:00+00:00,64.8185,45.108498,0.0,9.681327
1200,2017-04-15 04:00:00+00:00,67.4285,45.288498,0.0,12.432971
1201,2017-04-16 04:00:00+00:00,82.5485,57.4385,0.0,16.200884
1202,2017-04-17 04:00:00+00:00,69.8585,57.7985,0.19291337,9.712292
1203,2017-04-18 04:00:00+00:00,67.3385,48.4385,0.0,12.497205
1204,2017-04-19 04:00:00+00:00,62.6585,44.6585,0.0,12.098428
1205,2017-04-20 04:00:00+00:00,70.128494,53.0285,0.07086614,9.130688
1206,2017-04-21 04:00:00+00:00,66.528496,50.8685,0.5590551,8.081114
1207,2017-04-22 04:00:00+00:00,55.9085,50.7785,0.25984251,8.634936
1208,2017-04-23 04:00:00+00:00,64.0085,43.7585,0.0,8.60591
1209,2017-04-24 04:00:00+00:00,55.3685,47.808502,0.003937008,11.459031
1210,2017-04-25 04:00:00+00:00,54.3785,51.4085,0.7598425,18.20786
1211,2017-04-26 04:00:00+00:00,62.748497,53.2985,0.062992126,14.227389
1212,2017-04-27 04:00:00+00:00,78.8585,55.8185,0.01968504,10.756226
1213,2017-04-28 04:00:00+00:00,82.0085,62.928497,0.0,8.632038
1214,2017-04-29 04:00:00+00:00,86.5085,63.2885,0.0,13.585056
1215,2017-04-30 04:00:00+00:00,69.5885,54.3785,0.0,12.547157
1216,2017-05-01 04:00:00+00:00,80.2985,55.2785,0.015748031,17.730253
1217,2017-05-02 04:00:00+00:00,73.3685,62.8385,0.09055118,19.047369
1218,2017-05-03 04:00:00+00:00,62.8385,52.2185,0.0,16.943705
1219,2017-05-04 04:00:00+00:00,63.5585,44.2985,0.0,12.189084
1220,2017-05-05 04:00:00+00:00,66.708496,52.308502,1.3543307,13.718848
1221,2017-05-06 04:00:00+00:00,63.2885,52.2185,0.07874015,16.695276
1222,2017-05-07 04:00:00+00:00,55.9085,46.2785,0.023622047,15.029577
1223,2017-05-08 04:00:00+00:00,57.5285,41.2385,0.027559055,13.749818
1224,2017-05-09 04:00:00+00:00,61.3985,40.9685,0.0,9.182606
1225,2017-05-10 04:00:00+00:00,66.2585,42.0485,0.0,8.225348
1226,2017-05-11 04:00:00+00:00,61.8485,46.1885,0.003937008,7.9089894
1227,2017-05-12 04:00:00+00:00,58.5185,48.7985,0.0,8.225348
1228,2017-05-13 04:00:00+00:00,51.3185,49.2485,1.7165352,15.441782
1229,2017-05-14 04:00:00+00:00,68.1485,44.0285,0.007874016,17.334946
1230,2017-05-15 04:00:00+00:00,67.5185,50.058502,0.0,20.104395
1231,2017-05-16 04:00:00+00:00,76.6985,47.1785,0.0,8.727168
1232,2017-05-17 04:00:00+00:00,87.3185,55.2785,0.0,9.398062
1233,2017-05-18 04:00:00+00:00,87.8585,69.4985,0.0,12.689923
1234,2017-05-19 04:00:00+00:00,87.5885,68.4185,0.0118110245,11.4108925
1235,2017-05-20 04:00:00+00:00,72.1085,56.808502,0.05905512,12.908866
1236,2017-05-21 04:00:00+00:00,68.4185,50.8685,0.03937008,12.374472
1237,2017-05-22 04:00:00+00:00,65.5385,56.2685,0.79133856,6.711
1238,2017-05-23 04:00:00+00:00,68.6885,58.5185,0.0,7.074015
1239,2017-05-24 04:00:00+00:00,67.7885,57.5285,0.023622047,10.795698
1240,2017-05-25 04:00:00+00:00,71.028496,54.3785,1.3307086,15.069478
1241,2017-05-26 04:00:00+00:00,74.0885,57.0785,0.0511811,16.405006
1242,2017-05-27 04:00:00+00:00,73.0085,56.2685,0.03543307,8.325127
1243,2017-05-28 04:00:00+00:00,75.6185,58.4285,0.12598425,10.439865
1244,2017-05-29 04:00:00+00:00,65.5385,57.1685,0.17716536,8.727168
1245,2017-05-30 04:00:00+00:00,66.348495,55.9085,0.08661418,11.515661
1246,2017-05-31 04:00:00+00:00,75.2585,59.8685,0.011811024,9.71229
1247,2017-06-01 04:00:00+00:00,77.5085,57.8885,0.0,14.967854
1248,2017-06-02 04:00:00+00:00,76.0685,53.7485,0.05905512,15.7450485
1249,2017-06-03 04:00:00+00:00,74.1785,51.9485,0.007874016,10.627515
1250,2017-06-04 04:00:00+00:00,80.9285,51.8585,0.0,11.417469
1251,2017-06-05 04:00:00+00:00,72.1985,64.5485,0.24409449,6.725897
1252,2017-06-06 04:00:00+00:00,65.8085,57.2585,0.24409448,10.5139
1253,2017-06-07 04:00:00+00:00,64.3685,51.5885,0.007874016,9.621701
1254,2017-06-08 04:00:00+00:00,71.388504,52.0385,0.0,9.26939
1255,2017-06-09 04:00:00+00:00,77.5085,49.9685,0.0,9.906147
1256,2017-06-10 04:00:00+00:00,84.888504,58.9685,0.0,11.072585
1257,2017-06-11 04:00:00+00:00,90.6485,65.9885,0.0,10.760877
1258,2017-06-12 04:00:00+00:00,92.8985,67.1585,0.0,9.875792
1259,2017-06-13 04:00:00+00:00,93.888504,71.6585,0.0,10.711936
1260,2017-06-14 04:00:00+00:00,82.3685,69.6785,0.098425195,11.320634
1261,2017-06-15 04:00:00+00:00,82.5485,66.2585,0.0,12.439008
